station,date,tavg,depart,dewpoint,wetbulb,heat,cool,preciptotal,resultspeed,avgspeed,year,mth,weekofyear,darkhours,humidity,tavg_7,depart_7,dewpoint_7,wetbulb_7,heat_7,cool_7,preciptotal_7,resultspeed_7,avgspeed_7,humidity_7,darkhours_7,tavg_10,depart_10,dewpoint_10,wetbulb_10,heat_10,cool_10,preciptotal_10,resultspeed_10,avgspeed_10,humidity_10,darkhours_10
1,2008-09-17,70.0,6.0,56,60.0,0.0,5.0,0.0,2.1,7.0,2008,9,38,11.75,61.111111111111114,62.714285714285715,3.2142857142857144,54.714285714285715,58.0,3.0,0.7142857142857143,0.45714285714285696,5.599999999999992,7.342857142857164,77.77777777777786,11.464285714285708,65.5,6.65,59.1,61.7,2.1,2.6,1.3529999999999998,5.940000000000007,7.7299999999999915,82.22222222222221,11.387999999999959
2,2008-09-17,71.0,17.5,56,61.0,0.0,6.0,0.0,2.2,8.1,2008,9,38,11.75,58.33333333333333,63.57142857142857,5.571428571428571,54.0,57.857142857142854,3.0,1.5714285714285714,0.2514285714285713,4.814285714285705,7.057142857142878,73.4126984126985,11.53571428571428,65.5,6.65,57.9,60.9,2.1,2.6,1.291,5.500000000000006,7.829999999999991,78.88888888888889,11.44399999999996
1,2008-09-18,65.0,1.0,55,60.0,0.0,0.0,0.0,6.1,7.2,2008,9,38,11.79,72.22222222222223,63.57142857142857,4.071428571428571,53.0,57.42857142857143,3.0,1.5714285714285714,0.0014285714285712711,4.657142857142849,6.671428571428593,70.63492063492073,11.612857142857138,64.8,6.05,56.5,59.9,2.1,1.9,0.6269999999999999,5.470000000000007,7.639999999999992,76.94444444444444,11.500999999999959
2,2008-09-18,68.0,14.5,56,60.0,0.0,3.0,0.0,7.2,7.9,2008,9,38,11.79,66.66666666666667,65.0,7.0,53.714285714285715,58.142857142857146,2.0,2.0,0.0014285714285712711,4.871428571428562,6.92857142857145,68.65079365079374,11.68571428571428,64.3,5.55,55.0,58.7,2.1,1.4,0.3199999999999999,5.470000000000007,7.459999999999992,74.16666666666666,11.557999999999959
1,2008-09-19,66.0,3.0,54,59.0,0.0,1.0,0.0,5.8,6.0,2008,9,38,11.81,66.66666666666666,65.85714285714286,6.5,53.857142857142854,58.57142857142857,1.2857142857142858,2.142857142857143,0.0,4.857142857142848,6.885714285714307,66.66666666666676,11.761428571428565,64.4,5.75,54.3,58.4,2.1,1.5,0.17599999999999988,5.2800000000000065,7.049999999999993,71.94444444444443,11.613999999999958
2,2008-09-19,69.0,15.5,53,60.0,0.0,4.0,0.0,6.1,6.8,2008,9,38,11.81,55.55555555555554,67.14285714285714,9.285714285714286,54.285714285714285,59.285714285714285,0.5714285714285714,2.7142857142857144,0.0,4.971428571428563,7.028571428571451,64.28571428571438,11.774285714285709,64.8,6.15,53.4,58.1,2.1,1.9,0.0009999999999998899,5.170000000000006,6.739999999999992,68.33333333333333,11.669999999999959
1,2008-09-20,69.0,7.0,57,61.0,0.0,4.0,0.0,1.7,2.9,2008,9,38,11.84,66.66666666666666,68.28571428571429,9.214285714285714,55.285714285714285,60.142857142857146,0.0,3.2857142857142856,0.0,4.457142857142849,6.557142857142878,63.88888888888898,11.791428571428566,65.9,7.45,54.0,58.7,1.4,2.3,0.0009999999999998899,4.770000000000006,6.419999999999993,66.94444444444443,11.72599999999996
2,2008-09-20,71.0,17.5,56,62.0,0.0,6.0,0.0,2.3,3.1,2008,9,38,11.84,58.33333333333333,68.42857142857143,10.857142857142858,55.285714285714285,60.42857142857143,0.0,3.4285714285714284,0.0,4.485714285714278,6.000000000000021,63.49206349206357,11.80428571428571,67.0,8.55,54.3,59.3,0.9,2.9,0.0,4.4100000000000055,6.0999999999999925,64.72222222222221,11.78199999999996
1,2008-09-21,69.0,7.0,61,64.0,0.0,4.0,0.0,3.8,4.2,2008,9,38,11.87,77.77777777777777,68.14285714285714,9.357142857142858,56.0,60.857142857142854,0.0,3.142857142857143,0.0,4.7142857142857055,5.442857142857164,66.26984126984136,11.821428571428568,67.9,9.65,55.4,60.2,0.4,3.3,0.0,4.260000000000006,5.939999999999993,65.27777777777779,11.79699999999996
2,2008-09-21,70.0,16.5,61,65.0,0.0,5.0,0.0,3.0,3.6,2008,9,38,11.87,75.0,68.85714285714286,11.571428571428571,56.857142857142854,61.57142857142857,0.0,3.857142857142857,0.0,4.2714285714285625,4.92857142857145,66.66666666666677,11.83285714285714,68.8,10.55,56.5,61.2,0.0,3.8,0.0,4.0300000000000065,5.6799999999999935,65.83333333333334,11.81199999999996
1,2008-09-22,71.0,9.0,59,64.0,0.0,6.0,0.0,6.9,8.0,2008,9,39,11.9,66.66666666666666,69.28571428571429,10.785714285714286,57.285714285714285,62.142857142857146,0.0,4.285714285714286,0.0,4.228571428571419,4.942857142857164,66.66666666666677,11.848571428571429,68.9,10.85,56.8,61.6,0.0,3.9,0.0,4.510000000000006,5.779999999999992,66.38888888888889,11.82699999999996
2,2008-09-22,73.0,19.5,59,64.0,0.0,8.0,0.0,6.7,7.3,2008,9,39,11.9,61.111111111111114,70.28571428571429,13.142857142857142,58.0,62.857142857142854,0.0,5.285714285714286,0.0,4.357142857142848,5.128571428571449,65.87301587301599,11.861428571428572,69.1,11.05,57.1,61.9,0.0,4.1,0.0,4.960000000000006,5.699999999999992,66.66666666666666,11.841999999999961
1,2008-09-23,71.0,10.0,57,62.0,0.0,6.0,0.0,7.0,7.7,2008,9,39,11.92,61.1111111111111,70.57142857142857,12.357142857142858,58.57142857142857,63.142857142857146,0.0,5.571428571428571,0.0,4.485714285714275,5.257142857142879,66.66666666666677,11.877142857142857,69.7,11.95,57.3,62.1,0.0,4.7,0.0,5.050000000000006,5.749999999999991,65.55555555555554,11.854999999999961
2,2008-09-23,73.0,19.5,56,63.0,0.0,8.0,0.0,6.6,7.6,2008,9,39,11.92,52.777777777777786,71.14285714285714,14.142857142857142,58.42857142857143,63.42857142857143,0.0,6.142857142857143,0.0,5.185714285714275,5.928571428571451,64.6825396825398,11.888571428571428,70.2,12.45,57.3,62.4,0.0,5.2,0.0,4.9900000000000055,5.719999999999991,64.16666666666666,11.867999999999961
1,2008-09-24,70.0,9.0,59,63.0,0.0,5.0,0.2,2.6,4.6,2008,9,39,11.95,69.44444444444444,71.0,12.928571428571429,58.857142857142854,63.57142857142857,0.0,6.0,0.028571428571428414,5.228571428571419,6.142857142857165,66.2698412698414,11.904285714285715,70.6,13.05,57.8,62.8,0.0,5.6,0.01999999999999989,4.670000000000006,5.579999999999991,64.44444444444444,11.881999999999959
2,2008-09-24,72.0,18.5,57,63.0,0.0,7.0,0.0,2.7,4.9,2008,9,39,11.95,58.33333333333333,71.42857142857143,14.571428571428571,58.285714285714285,63.42857142857143,0.0,6.428571428571429,0.028571428571428414,5.071428571428562,6.242857142857164,63.492063492063615,11.915714285714285,70.9,13.35,58.2,63.1,0.0,5.9,0.01999999999999989,4.330000000000006,5.389999999999992,64.72222222222223,11.895999999999958
1,2008-09-25,70.0,9.0,61,64.0,0.0,5.0,0.0,6.9,7.5,2008,9,39,11.98,75.0,71.42857142857143,13.5,58.285714285714285,63.285714285714285,0.0,6.428571428571429,0.028571428571428414,5.628571428571419,6.800000000000021,63.49206349206361,11.93142857142857,71.0,13.55,58.6,63.4,0.0,6.0,0.01999999999999989,4.850000000000006,5.849999999999992,65.55555555555557,11.909999999999958
2,2008-09-25,72.0,18.5,61,65.0,0.0,7.0,0.0,5.4,6.0,2008,9,39,11.98,69.44444444444444,71.57142857142857,14.857142857142858,58.57142857142857,63.42857142857143,0.0,6.571428571428571,0.028571428571428414,5.414285714285705,6.5142857142857356,63.888888888889014,11.942857142857141,71.1,13.65,59.1,63.7,0.0,6.1,0.01999999999999989,5.1600000000000055,6.139999999999992,66.66666666666667,11.923999999999955
1,2008-09-26,69.0,9.0,55,60.0,0.0,4.0,0.0,3.0,4.3,2008,9,39,12.01,61.11111111111111,71.0,13.357142857142858,58.0,62.857142857142854,0.0,6.0,0.028571428571428414,4.885714285714276,6.085714285714308,63.888888888889014,11.958571428571428,71.1,13.85,58.5,63.3,0.0,6.1,0.01999999999999989,5.080000000000006,6.1499999999999915,65.0,11.937999999999954
2,2008-09-26,69.0,15.5,54,61.0,0.0,4.0,0.0,3.5,4.6,2008,9,39,12.01,58.33333333333332,70.71428571428571,14.142857142857142,57.57142857142857,62.714285714285715,0.0,5.714285714285714,0.028571428571428414,4.385714285714276,5.6428571428571646,63.492063492063615,11.971428571428572,71.0,13.75,57.8,62.9,0.0,6.0,0.01999999999999989,5.130000000000006,6.249999999999991,63.333333333333336,11.951999999999952
1,2008-09-27,67.0,7.0,54,60.0,0.0,2.0,0.0,1.0,2.7,2008,9,39,12.03,63.88888888888889,69.85714285714286,12.357142857142858,57.285714285714285,62.285714285714285,0.0,4.857142857142857,0.028571428571428414,3.5857142857142756,4.942857142857164,65.0793650793652,11.987142857142857,70.6,13.55,57.3,62.5,0.0,5.6,0.01999999999999989,4.540000000000006,5.71999999999999,63.055555555555564,11.964999999999952
2,2008-09-27,68.0,14.5,54,60.0,0.0,3.0,0.0,1.6,3.1,2008,9,39,12.03,61.11111111111111,69.57142857142857,13.142857142857142,56.57142857142857,61.857142857142854,0.0,4.571428571428571,0.0,3.442857142857133,4.72857142857145,63.888888888889014,11.998571428571427,70.1,13.05,56.8,62.1,0.0,5.1,0.01999999999999989,4.0300000000000065,5.299999999999991,63.055555555555564,11.977999999999952
1,2008-09-28,63.0,4.0,57,60.0,2.0,0.0,0.0,7.2,7.8,2008,9,39,12.06,83.33333333333333,68.28571428571429,11.071428571428571,56.57142857142857,61.42857142857143,0.2857142857142857,3.5714285714285716,0.0,4.085714285714276,5.1428571428571646,67.4603174603176,12.014285714285714,69.3,12.45,56.8,61.9,0.2,4.5,0.01999999999999989,4.050000000000006,5.30999999999999,65.2777777777778,11.991999999999951
2,2008-09-28,65.0,11.5,57,60.0,0.0,0.0,0.0,7.3,7.4,2008,9,39,12.06,77.77777777777779,67.57142857142857,11.428571428571429,56.0,60.857142857142854,0.2857142857142857,2.857142857142857,0.0,4.142857142857133,5.128571428571449,67.85714285714299,12.025714285714285,68.5,11.65,56.9,61.6,0.2,3.7,0.01999999999999989,4.120000000000006,5.28999999999999,67.7777777777778,12.00599999999995
1,2008-09-29,59.0,0.0,55,57.0,6.0,0.0,0.82,3.5,4.8,2008,9,40,12.09,88.88888888888889,65.71428571428571,8.785714285714286,55.142857142857146,59.714285714285715,1.1428571428571428,1.8571428571428572,0.11714285714285698,3.8714285714285617,4.957142857142878,70.63492063492076,12.04142857142857,67.4,10.75,56.5,61.0,0.8,3.2,0.08199999999999989,4.210000000000006,5.30999999999999,69.72222222222224,12.01999999999995
2,2008-09-29,61.0,7.5,57,59.0,4.0,0.0,0.11,1.6,4.4,2008,9,40,12.09,88.88888888888889,64.57142857142857,8.571428571428571,55.42857142857143,59.57142857142857,1.7142857142857142,1.2857142857142858,0.1328571428571427,3.6714285714285615,4.971428571428592,74.60317460317474,12.05285714285714,66.3,9.65,56.5,60.6,1.2,2.5,0.09299999999999989,4.100000000000006,5.259999999999989,72.7777777777778,12.033999999999947
1,2008-09-30,54.0,-5.0,44,49.0,11.0,0.0,0.0,11.4,11.5,2008,9,40,12.12,72.22222222222223,62.42857142857143,5.642857142857143,54.0,57.857142857142854,3.2857142857142856,0.7142857142857143,0.1328571428571427,4.79999999999999,5.957142857142878,76.58730158730172,12.068571428571428,64.7,8.25,54.8,59.1,2.3,2.0,0.09299999999999989,4.550000000000006,5.6599999999999895,72.50000000000003,12.047999999999947
2,2008-09-30,55.0,1.5,45,50.0,10.0,0.0,0.01,9.3,9.5,2008,9,40,12.12,72.22222222222223,60.714285714285715,4.857142857142857,52.714285714285715,56.42857142857143,4.714285714285714,0.42857142857142855,0.13428571428571412,5.985714285714276,6.928571428571449,77.77777777777793,12.081428571428571,63.0,6.55,53.2,57.6,3.3,1.3,0.09399999999999989,4.940000000000006,6.009999999999989,72.7777777777778,12.061999999999944
1,2008-10-01,54.0,-4.0,40,47.0,11.0,0.0,0.0,11.2,11.1,2008,10,40,12.14,61.111111111111114,58.714285714285715,2.2142857142857144,50.714285714285715,54.57142857142857,6.285714285714286,0.0,0.13428571428571412,7.357142857142848,8.071428571428592,77.77777777777793,12.097142857142856,61.5,5.25,51.7,56.3,4.4,0.9,0.09399999999999989,5.760000000000005,6.689999999999989,72.7777777777778,12.074999999999944
2,2008-10-01,54.0,0.5,41,47.0,0.0,4.0,0.0,10.9,11.0,2008,10,40,12.14,63.88888888888889,57.42857142857143,1.7142857142857142,48.42857142857143,52.714285714285715,6.0,0.5714285714285714,0.13428571428571412,7.885714285714276,8.52857142857145,75.00000000000014,12.108571428571427,60.0,3.75,50.4,54.9,4.4,0.9,0.09399999999999989,6.500000000000005,7.329999999999989,73.33333333333334,12.087999999999944
1,2008-10-02,52.0,-6.0,40,47.0,13.0,0.0,0.0,8.7,9.2,2008,10,40,12.17,66.66666666666666,55.57142857142857,-0.7857142857142857,46.0,50.857142857142854,7.857142857142857,0.5714285714285714,0.13428571428571412,8.085714285714277,8.785714285714308,73.41269841269855,12.124285714285714,58.5,2.45,49.0,53.6,5.7,0.7,0.09399999999999989,7.270000000000006,7.97999999999999,73.61111111111111,12.101999999999943
2,2008-10-02,53.0,-0.5,40,47.0,12.0,0.0,0.0,9.5,10.1,2008,10,40,12.17,63.88888888888889,54.714285714285715,-0.8571428571428571,43.857142857142854,49.42857142857143,8.714285714285714,0.5714285714285714,0.017142857142856984,8.942857142857134,9.542857142857164,69.84126984126998,12.135714285714284,57.0,0.95,47.6,52.3,6.9,0.4,0.09399999999999989,8.060000000000006,8.679999999999989,73.8888888888889,12.115999999999943
1,2008-10-03,52.0,-5.0,42,47.0,13.0,0.0,0.01,6.5,7.7,2008,10,40,12.2,72.22222222222223,53.42857142857143,-2.642857142857143,41.714285714285715,47.714285714285715,10.0,0.5714285714285714,0.0028571428571426993,9.642857142857135,10.014285714285736,67.46031746031758,12.15142857142857,55.9,0.05,46.1,51.0,8.0,0.4,0.09499999999999989,7.990000000000006,8.669999999999991,72.7777777777778,12.129999999999942
2,2008-10-03,54.0,0.5,43,49.0,11.0,0.0,0.01,6.0,8.3,2008,10,40,12.2,69.44444444444444,53.42857142857143,-1.8571428571428572,41.57142857142857,47.714285714285715,10.0,0.5714285714285714,0.004285714285714128,8.871428571428563,9.557142857142878,67.06349206349219,12.16285714285714,54.8,-1.05,44.7,49.9,9.1,0.4,0.09599999999999989,7.8600000000000065,8.75999999999999,71.94444444444446,12.14399999999994
1,2008-10-04,50.0,-7.0,38,45.0,15.0,0.0,0.0,3.2,4.4,2008,10,40,12.23,66.66666666666667,52.714285714285715,-3.0714285714285716,40.57142857142857,47.0,10.714285714285714,0.5714285714285714,0.0028571428571426993,7.999999999999992,8.82857142857145,66.2698412698414,12.178571428571427,53.9,-1.75,43.0,48.7,10.0,0.4,0.013999999999999901,7.830000000000007,8.71999999999999,69.72222222222223,12.157999999999939
2,2008-10-04,51.0,-2.5,39,46.0,14.0,0.0,0.0,3.1,4.3,2008,10,40,12.23,66.66666666666666,52.285714285714285,-2.857142857142857,40.42857142857143,46.857142857142854,11.142857142857142,0.5714285714285714,0.0028571428571426993,6.842857142857135,7.857142857142878,67.06349206349219,12.19142857142857,52.9,-2.75,41.2,47.4,11.0,0.4,0.002999999999999901,7.980000000000007,8.70999999999999,67.5,12.171999999999937
1,2008-10-05,51.0,-6.0,43,48.0,14.0,0.0,0.06,5.6,6.6,2008,10,40,12.26,77.77777777777777,51.857142857142854,-3.7857142857142856,40.714285714285715,47.0,13.142857142857142,0.0,0.01142857142857127,6.085714285714279,7.22857142857145,69.04761904761916,12.208571428571428,52.6,-2.85,41.1,47.3,11.3,0.4,0.0089999999999999,7.400000000000006,8.219999999999988,68.05555555555557,12.185999999999936
2,2008-10-05,54.0,0.5,41,49.0,11.0,0.0,0.03,6.5,7.2,2008,10,40,12.26,63.88888888888889,52.142857142857146,-2.857142857142857,40.857142857142854,47.285714285714285,12.857142857142858,0.0,0.015714285714285556,5.771428571428564,6.942857142857164,68.65079365079377,12.221428571428572,52.5,-2.95,40.7,47.2,11.4,0.4,0.010999999999999902,7.120000000000006,7.9899999999999896,67.22222222222224,12.199999999999935
1,2008-10-06,62.0,6.0,47,54.0,3.0,0.0,0.0,10.5,10.7,2008,10,41,12.29,58.33333333333333,53.42857142857143,-1.9285714285714286,41.857142857142854,48.285714285714285,11.571428571428571,0.0,0.015714285714285556,5.914285714285707,7.028571428571451,67.85714285714299,12.23857142857143,53.3,-1.95,41.4,47.9,10.6,0.4,0.010999999999999902,7.050000000000006,7.94999999999999,66.94444444444447,12.214999999999934
2,2008-10-06,63.0,9.5,46,54.0,2.0,0.0,0.0,8.9,9.1,2008,10,41,12.29,52.77777777777777,55.0,0.14285714285714285,42.42857142857143,49.285714285714285,10.0,0.0,0.014285714285714127,6.25714285714285,7.22857142857145,65.07936507936522,12.251428571428573,54.2,-1.05,41.9,48.6,10.8,0.0,0.010999999999999902,6.850000000000006,7.759999999999989,65.83333333333334,12.229999999999935
1,2008-10-07,60.0,4.0,52,56.0,5.0,0.0,0.8,10.3,11.3,2008,10,41,12.31,77.77777777777779,55.857142857142854,0.6428571428571429,43.714285714285715,50.285714285714285,9.142857142857142,0.0,0.12714285714285697,6.871428571428565,7.657142857142879,66.26984126984141,12.267142857142858,55.0,-0.05,43.1,49.5,10.0,0.0,0.0909999999999999,7.010000000000005,7.969999999999989,66.94444444444447,12.243999999999932
2,2008-10-07,61.0,7.5,52,56.0,4.0,0.0,0.86,9.5,10.9,2008,10,41,12.31,75.0,57.42857142857143,2.7142857142857144,45.714285714285715,51.857142857142854,7.571428571428571,0.0,0.24999999999999983,7.771428571428564,8.585714285714309,67.4603174603176,12.278571428571428,55.8,0.75,44.3,50.4,9.2,0.0,0.1769999999999999,7.010000000000005,8.04999999999999,68.05555555555557,12.257999999999932
1,2008-10-08,57.0,1.0,51,54.0,8.0,0.0,0.19,7.5,8.1,2008,10,41,12.34,83.33333333333334,58.285714285714285,3.2142857142857144,47.42857142857143,53.0,6.714285714285714,0.0,0.27714285714285697,8.399999999999993,9.128571428571451,69.84126984126998,12.294285714285715,56.3,1.35,45.2,51.1,8.7,0.0,0.1949999999999999,7.110000000000005,8.08999999999999,69.1666666666667,12.271999999999931
2,2008-10-08,58.0,4.5,52,55.0,7.0,0.0,0.29,7.4,8.3,2008,10,41,12.34,83.33333333333333,59.285714285714285,4.714285714285714,48.714285714285715,54.0,5.714285714285714,0.0,0.3099999999999998,8.65714285714285,9.371428571428595,70.63492063492077,12.305714285714286,56.7,1.75,46.1,51.7,8.3,0.0,0.22299999999999992,7.250000000000005,8.08999999999999,70.55555555555559,12.285999999999929
1,2008-10-09,58.0,3.0,38,49.0,7.0,0.0,0.0,5.5,5.8,2008,10,41,12.37,44.44444444444444,59.857142857142854,5.071428571428571,48.285714285714285,54.0,5.142857142857143,0.0,0.30571428571428555,8.514285714285705,9.171428571428594,67.85714285714299,12.321428571428571,57.5,2.75,46.1,52.1,7.5,0.0,0.22299999999999992,7.480000000000006,8.229999999999988,68.33333333333337,12.299999999999928
2,2008-10-09,59.0,5.5,39,49.0,6.0,0.0,0.0,3.9,4.8,2008,10,41,12.37,44.44444444444444,59.42857142857143,5.0,47.142857142857146,53.285714285714285,5.571428571428571,0.0,0.30571428571428555,7.571428571428562,8.32857142857145,65.873015873016,12.332857142857145,58.3,3.55,46.1,52.4,6.7,0.0,0.22299999999999992,7.560000000000007,8.279999999999989,66.11111111111116,12.313999999999925
1,2008-10-10,57.0,2.0,42,50.0,8.0,0.0,0.0,4.8,6.7,2008,10,41,12.39,58.333333333333336,58.57142857142857,3.9285714285714284,46.57142857142857,52.714285714285715,6.428571428571429,0.0,0.30571428571428555,6.985714285714276,7.985714285714308,66.6666666666668,12.347142857142858,58.9,4.35,46.0,52.6,6.1,0.0,0.21699999999999992,7.480000000000007,8.289999999999988,64.16666666666671,12.326999999999925
2,2008-10-10,60.0,6.5,41,51.0,5.0,0.0,0.0,5.3,6.1,2008,10,41,12.39,47.22222222222223,58.57142857142857,4.285714285714286,45.0,52.0,6.428571428571429,0.0,0.19142857142857125,6.2714285714285625,7.242857142857166,62.30158730158744,12.358571428571429,59.5,4.95,46.0,52.8,5.5,0.0,0.2139999999999999,7.3600000000000065,8.179999999999989,62.50000000000004,12.339999999999925
1,2008-10-11,65.0,11.0,50,57.0,0.0,0.0,0.0,4.2,5.0,2008,10,41,12.42,58.33333333333334,59.142857142857146,4.785714285714286,44.714285714285715,52.142857142857146,5.857142857142857,0.0,0.0685714285714284,5.514285714285705,6.400000000000023,59.92063492063505,12.374285714285715,59.8,5.45,46.3,53.1,5.2,0.0,0.2139999999999999,6.730000000000007,7.609999999999988,62.50000000000004,12.352999999999927
2,2008-10-11,68.0,14.5,50,57.0,0.0,3.0,0.0,3.9,5.0,2008,10,41,12.42,50.0,60.714285714285715,6.714285714285714,44.57142857142857,52.57142857142857,4.714285714285714,0.42857142857142855,0.04142857142857125,4.999999999999991,5.9571428571428795,55.158730158730286,12.385714285714286,60.3,5.95,46.7,53.4,5.0,0.3,0.2139999999999999,6.2300000000000075,7.199999999999989,62.222222222222264,12.365999999999925
1,2008-10-12,71.0,17.0,56,61.0,0.0,6.0,0.0,4.3,5.1,2008,10,41,12.85,58.33333333333333,62.57142857142857,8.5,45.142857142857146,53.42857142857143,3.7142857142857144,1.2857142857142858,0.0,4.557142857142848,5.500000000000022,51.58730158730172,12.458571428571428,61.4,7.25,47.1,53.9,4.5,0.9,0.13399999999999992,5.630000000000008,6.5799999999999885,60.277777777777814,12.419999999999925
2,2008-10-12,74.0,20.5,54,62.0,0.0,9.0,0.0,5.8,6.3,2008,10,41,12.85,44.44444444444445,64.85714285714286,11.0,47.42857142857143,55.285714285714285,2.7142857142857144,2.5714285714285716,0.0,4.59999999999999,5.571428571428593,51.58730158730172,12.527142857142854,62.7,8.55,47.3,54.5,4.1,1.8,0.04799999999999992,5.260000000000008,6.119999999999989,57.222222222222264,12.473999999999924
