nummosquitos,cool_7,heat_10,species_CULEX PIPIENS,weekofyear,dewpoint_10,species_CULEX RESTUANS,resultspeed,wnvpresencefreq,close_to_top_traps,wnvpresent
13,4.285714285714286,0.1,0,37,57.1,1,10.5,0.0018148820326678765,0.48823529411764705,1
2,4.285714285714286,0.1,1,37,57.1,0,10.5,0.0,0.48823529411764705,0
36,4.285714285714286,0.1,0,37,57.1,0,10.5,0.0,0.2651011598273262,0
7,4.285714285714286,0.1,0,37,57.1,1,10.5,0.0,0.2651011598273262,0
2,4.285714285714286,0.1,1,37,57.1,0,10.5,0.0,0.2651011598273262,0
8,4.285714285714286,0.1,0,37,57.1,0,10.5,0.0,1.8805555555555555,0
2,4.285714285714286,0.1,0,37,57.1,1,10.5,0.0,1.8805555555555555,0
1,4.285714285714286,0.1,0,37,57.1,0,10.5,0.0,2.1,0
10,4.285714285714286,0.1,0,37,57.1,0,10.5,0.0,1.8805555555555555,0
5,4.285714285714286,0.1,0,37,57.1,1,10.5,0.0,1.8805555555555555,0
1,4.285714285714286,0.1,1,37,57.1,0,10.5,0.0,1.8805555555555555,0
1,4.285714285714286,0.1,0,37,57.1,0,10.5,0.0,1.8805555555555555,0
1,4.285714285714286,0.1,0,37,57.1,1,10.5,0.0,1.8805555555555555,0
2,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,1.8805555555555555,0
13,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,1.416923076923077,0
3,0.2857142857142857,6.3,1,37,48.5,0,1.4,0.0,1.416923076923077,0
9,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,2.1,0
1,0.2857142857142857,6.3,1,37,48.5,0,1.4,0.0,2.1,0
19,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,2.5269230769230773,0
3,0.2857142857142857,6.3,0,37,48.5,1,1.4,0.0,2.5269230769230773,0
9,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,2.7769230769230773,0
1,0.2857142857142857,6.3,1,37,48.5,0,1.4,0.0,1.8805555555555555,0
1,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,1.8805555555555555,0
1,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,2.7769230769230773,0
1,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,2.5269230769230773,0
1,0.2857142857142857,6.3,0,37,48.5,1,1.4,0.0,2.5269230769230773,0
1,0.2857142857142857,6.3,1,37,48.5,0,1.4,0.0,2.5269230769230773,0
11,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,1.8805555555555555,0
2,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,1.8805555555555555,0
1,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,2.7769230769230773,0
1,0.2857142857142857,6.3,0,37,48.5,1,1.4,0.0,2.7769230769230773,0
56,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,0.48823529411764705,0
11,0.2857142857142857,6.3,0,37,48.5,1,1.4,0.0,0.48823529411764705,0
87,0.2857142857142857,6.3,1,37,48.5,0,1.4,0.0,0.48823529411764705,0
24,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,0.2651011598273262,0
9,0.2857142857142857,6.3,0,37,48.5,1,1.4,0.0,0.2651011598273262,0
47,0.2857142857142857,6.3,1,37,48.5,0,1.4,0.0018148820326678765,0.2651011598273262,1
9,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,1.8805555555555555,0
7,0.2857142857142857,6.3,0,37,48.5,1,1.4,0.0,1.8805555555555555,0
2,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,2.7769230769230773,0
2,0.2857142857142857,6.3,0,37,48.5,1,1.4,0.0,2.7769230769230773,0
19,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,1.8805555555555555,0
6,0.2857142857142857,6.3,0,37,48.5,1,1.4,0.0,1.8805555555555555,0
12,0.2857142857142857,6.3,1,37,48.5,0,1.4,0.0,1.8805555555555555,0
2,0.2857142857142857,6.3,0,37,48.5,0,1.4,0.0,1.8805555555555555,0
13,0.0,3.9,0,38,51.4,0,5.9,0.0018148820326678765,1.8805555555555555,1
5,0.0,3.9,0,38,51.4,1,5.9,0.0,1.8805555555555555,0
6,0.0,3.9,0,38,51.4,0,5.9,0.0,1.416923076923077,0
1,0.0,3.9,0,38,51.4,1,5.9,0.0,1.416923076923077,0
3,0.0,3.9,0,38,51.4,0,5.9,0.0,2.1,0
61,0.0,3.9,0,38,51.4,0,5.9,0.0018148820326678765,2.5269230769230773,1
16,0.0,3.9,0,38,51.4,1,5.9,0.0,2.5269230769230773,0
3,0.0,3.9,1,38,51.4,0,5.9,0.0,2.5269230769230773,0
18,0.0,3.9,0,38,51.4,0,5.9,0.0018148820326678765,2.7769230769230773,1
5,0.0,3.9,0,38,51.4,1,5.9,0.0,2.7769230769230773,0
1,0.0,3.9,1,38,51.4,0,5.9,0.0,2.7769230769230773,0
1,0.0,3.9,0,38,51.4,0,5.9,0.0,2.1,0
43,0.0,3.9,0,38,51.4,0,5.9,0.0018148820326678765,1.8805555555555555,1
9,0.0,3.9,0,38,51.4,0,5.9,0.0,1.8805555555555555,0
54,0.0,3.9,0,38,51.4,0,5.9,0.0018148820326678765,2.5269230769230773,1
6,0.0,3.9,0,38,51.4,1,5.9,0.0,2.5269230769230773,0
5,0.0,3.9,1,38,51.4,0,5.9,0.0,2.5269230769230773,0
4,0.0,3.9,0,38,51.4,0,5.9,0.0,1.8805555555555555,0
1,0.0,3.9,0,38,51.4,0,5.9,0.0,1.8805555555555555,0
7,0.0,3.9,0,38,51.4,0,5.9,0.0,2.7769230769230773,0
1,0.0,3.9,0,38,51.4,0,5.9,0.0,2.7769230769230773,0
1,0.0,3.9,0,38,51.4,0,5.9,0.0,1.416923076923077,0
96,0.0,3.9,0,38,51.4,0,5.9,0.0,0.48823529411764705,0
26,0.0,3.9,0,38,51.4,1,5.9,0.0,0.48823529411764705,0
2,0.0,3.9,0,38,51.4,0,5.9,0.0,0.2651011598273262,0
6,0.0,3.9,0,38,51.4,1,5.9,0.0,0.2651011598273262,0
1,0.0,3.9,1,38,51.4,0,5.9,0.0,0.2651011598273262,0
24,0.0,3.9,0,38,51.4,0,5.9,0.0018148820326678765,1.8805555555555555,1
2,0.0,3.9,0,38,51.4,1,5.9,0.0,1.8805555555555555,0
3,0.0,3.9,0,38,51.4,0,5.9,0.0,2.7769230769230773,0
1,0.0,3.9,0,38,51.4,1,5.9,0.0,2.7769230769230773,0
1,0.0,3.9,0,38,51.4,0,5.9,0.0,2.1,0
12,0.0,3.9,0,38,51.4,0,5.9,0.0,1.8805555555555555,0
1,0.0,3.9,0,38,51.4,1,5.9,0.0,1.8805555555555555,0
1,0.0,7.3,0,39,51.0,1,14.6,0.0,1.8805555555555555,0
1,0.0,7.3,0,39,51.0,0,14.6,0.0,2.1,0
3,0.0,7.3,0,39,51.0,0,14.6,0.0,2.5269230769230773,0
4,0.0,7.3,0,39,51.0,1,14.6,0.0,2.5269230769230773,0
1,0.0,7.3,0,39,51.0,0,14.6,0.0,2.5269230769230773,0
3,0.0,7.3,0,39,51.0,0,14.6,0.0,2.7769230769230773,0
4,0.0,7.3,0,39,51.0,1,14.6,0.0,2.7769230769230773,0
1,0.0,7.3,0,39,51.0,1,14.6,0.0,2.1,0
2,0.0,7.3,0,39,51.0,0,14.6,0.0,1.8805555555555555,0
19,0.0,7.3,0,39,51.0,0,14.6,0.0,2.5269230769230773,0
4,0.0,7.3,0,39,51.0,1,14.6,0.0,2.5269230769230773,0
1,0.0,7.3,1,39,51.0,0,14.6,0.0,2.5269230769230773,0
1,0.0,7.3,0,39,51.0,0,14.6,0.0,2.1,0
1,0.0,7.3,0,39,51.0,0,14.6,0.0,1.8805555555555555,0
1,0.0,7.3,0,39,51.0,0,14.6,0.0,2.7769230769230773,0
21,0.0,7.3,0,39,51.0,0,14.6,0.0,0.48823529411764705,0
13,0.0,7.3,0,39,51.0,1,14.6,0.0,0.48823529411764705,0
2,0.0,7.3,1,39,51.0,0,14.6,0.0,0.48823529411764705,0
22,0.0,7.3,0,39,51.0,0,14.6,0.0,0.2651011598273262,0
9,0.0,7.3,0,39,51.0,1,14.6,0.0,0.2651011598273262,0
3,0.0,7.3,0,39,51.0,0,14.6,0.0,1.8805555555555555,0
4,0.0,7.3,0,39,51.0,1,14.6,0.0,1.8805555555555555,0
2,0.0,7.3,0,39,51.0,0,14.6,0.0,2.1,0
2,0.0,7.3,0,39,51.0,0,14.6,0.0,1.8805555555555555,0
2,0.0,7.3,0,39,51.0,1,14.6,0.0,1.8805555555555555,0
19,0.14285714285714285,5.4,0,23,45.8,1,9.5,0.0,1.8805555555555555,0
4,0.14285714285714285,5.4,0,23,45.8,1,9.5,0.0,2.1,0
7,0.14285714285714285,5.4,0,23,45.8,1,9.5,0.0,2.5269230769230773,0
1,0.14285714285714285,5.4,0,23,45.8,1,9.5,0.0,1.8805555555555555,0
10,0.14285714285714285,5.4,0,23,45.8,0,9.5,0.0,2.7769230769230773,0
8,0.14285714285714285,5.4,0,23,45.8,1,9.5,0.0,2.7769230769230773,0
1,0.14285714285714285,5.4,0,23,45.8,1,9.5,0.0,2.5269230769230773,0
1,0.14285714285714285,5.4,0,23,45.8,0,9.5,0.0,2.1,0
1,0.14285714285714285,5.4,0,23,45.8,1,9.5,0.0,2.1,0
1,0.14285714285714285,5.4,0,23,45.8,0,9.5,0.0,2.7769230769230773,0
5,0.14285714285714285,5.4,0,23,45.8,0,9.5,0.0,1.416923076923077,0
11,0.14285714285714285,5.4,0,23,45.8,1,9.5,0.0,1.416923076923077,0
43,0.14285714285714285,5.4,0,23,45.8,0,9.5,0.0,0.48823529411764705,0
59,0.14285714285714285,5.4,0,23,45.8,1,9.5,0.0,0.48823529411764705,0
10,0.14285714285714285,5.4,0,23,45.8,0,9.5,0.0,0.2651011598273262,0
22,0.14285714285714285,5.4,0,23,45.8,1,9.5,0.0,0.2651011598273262,0
2,0.14285714285714285,5.4,0,23,45.8,1,9.5,0.0,1.8805555555555555,0
1,0.14285714285714285,5.4,0,23,45.8,0,9.5,0.0,2.7769230769230773,0
4,0.14285714285714285,5.4,0,23,45.8,1,9.5,0.0,2.7769230769230773,0
1,0.14285714285714285,5.4,0,23,45.8,0,9.5,0.0,1.8805555555555555,0
6,0.14285714285714285,5.4,0,23,45.8,1,9.5,0.0,1.8805555555555555,0
51,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,1.8805555555555555,0
263,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,1.8805555555555555,0
1,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,1.416923076923077,0
4,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,2.1,0
28,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,2.1,0
9,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,2.5269230769230773,0
2,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,2.5269230769230773,0
1,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,2.1,0
3,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,1.8805555555555555,0
35,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,1.8805555555555555,0
20,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,2.7769230769230773,0
2,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,2.7769230769230773,0
4,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,2.5269230769230773,0
1,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,2.5269230769230773,0
3,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,2.1,0
1,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,2.1,0
4,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,1.8805555555555555,0
5,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,2.7769230769230773,0
2,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,2.7769230769230773,0
2,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,1.416923076923077,0
32,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,1.416923076923077,0
112,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,0.48823529411764705,0
304,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,0.48823529411764705,0
9,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,0.2651011598273262,0
16,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,1.8805555555555555,0
13,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,1.8805555555555555,0
4,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,2.7769230769230773,0
39,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,2.7769230769230773,0
2,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,2.1,0
17,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,1.8805555555555555,0
2,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,1.8805555555555555,0
14,5.571428571428571,0.0,0,24,58.6,0,6.6,0.0,1.8805555555555555,0
8,5.571428571428571,0.0,0,24,58.6,1,6.6,0.0,1.8805555555555555,0
19,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,1.8805555555555555,0
2,3.7142857142857135,0.3,0,25,54.9,0,7.4,0.0,1.416923076923077,0
6,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,1.416923076923077,0
3,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,2.1,0
27,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,2.5269230769230773,0
3,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,1.8805555555555555,0
5,3.7142857142857135,0.3,0,25,54.9,0,7.4,0.0,1.8805555555555555,0
3,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,1.8805555555555555,0
1,3.7142857142857135,0.3,0,25,54.9,0,7.4,0.0,2.7769230769230773,0
4,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,2.7769230769230773,0
8,3.7142857142857135,0.3,0,25,54.9,0,7.4,0.0,2.5269230769230773,0
2,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,2.5269230769230773,0
2,3.7142857142857135,0.3,0,25,54.9,0,7.4,0.0,2.1,0
5,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,2.1,0
1,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,1.8805555555555555,0
1,3.7142857142857135,0.3,0,25,54.9,0,7.4,0.0,2.7769230769230773,0
1,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,2.7769230769230773,0
32,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,1.416923076923077,0
39,3.7142857142857135,0.3,0,25,54.9,0,7.4,0.0,0.48823529411764705,0
219,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,0.48823529411764705,0
2,3.7142857142857135,0.3,0,25,54.9,0,7.4,0.0,0.2651011598273262,0
8,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,0.2651011598273262,0
3,3.7142857142857135,0.3,0,25,54.9,0,7.4,0.0,1.8805555555555555,0
6,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,1.8805555555555555,0
6,3.7142857142857135,0.3,0,25,54.9,0,7.4,0.0,2.7769230769230773,0
2,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,2.7769230769230773,0
3,3.7142857142857135,0.3,0,25,54.9,0,7.4,0.0,2.1,0
2,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,2.1,0
1,3.7142857142857135,0.3,0,25,54.9,0,7.4,0.0,1.8805555555555555,0
1,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,1.8805555555555555,0
2,3.7142857142857135,0.3,0,25,54.9,0,7.4,0.0,1.8805555555555555,0
2,3.7142857142857135,0.3,0,25,54.9,1,7.4,0.0,1.8805555555555555,0
10,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,1.8805555555555555,0
9,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,1.8805555555555555,0
1,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,1.416923076923077,0
1,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,1.416923076923077,0
3,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,2.1,0
1,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,2.1,0
80,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,2.5269230769230773,0
6,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,2.5269230769230773,0
1,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,2.1,0
18,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,1.8805555555555555,0
2,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,1.8805555555555555,0
2,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,1.8805555555555555,0
5,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,2.7769230769230773,0
11,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,2.7769230769230773,0
7,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,2.5269230769230773,0
3,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,2.5269230769230773,0
2,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,2.1,0
1,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,2.1,0
2,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,1.8805555555555555,0
3,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,2.7769230769230773,0
16,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,1.416923076923077,0
3,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,1.416923076923077,0
5,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,1.8805555555555555,0
6,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,1.8805555555555555,0
24,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,2.7769230769230773,0
27,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,2.7769230769230773,0
2,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,2.1,0
2,11.428571428571427,0.0,0,26,66.6,0,7.2,0.0,1.8805555555555555,0
2,11.428571428571427,0.0,0,26,66.6,1,7.2,0.0,1.8805555555555555,0
118,11.285714285714285,0.0,0,26,65.9,0,10.5,0.0,0.48823529411764705,0
50,11.285714285714285,0.0,0,26,65.9,1,10.5,0.0,0.48823529411764705,0
9,11.285714285714285,0.0,0,26,65.9,1,10.5,0.0,0.2651011598273262,0
54,11.571428571428573,0.0,0,28,63.3,0,7.8,0.0,1.8805555555555555,0
192,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,1.8805555555555555,0
1,11.571428571428573,0.0,0,28,63.3,0,7.8,0.0,1.416923076923077,0
1,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,1.416923076923077,0
36,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,2.1,0
13,11.571428571428573,0.0,0,28,63.3,0,7.8,0.0,2.5269230769230773,0
24,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,2.5269230769230773,0
2,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,2.1,0
10,11.571428571428573,0.0,0,28,63.3,0,7.8,0.0,1.8805555555555555,0
6,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,1.8805555555555555,0
42,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,1.8805555555555555,0
10,11.571428571428573,0.0,0,28,63.3,0,7.8,0.0,2.7769230769230773,0
37,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,2.7769230769230773,0
7,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,2.5269230769230773,0
2,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,2.1,0
2,11.571428571428573,0.0,0,28,63.3,0,7.8,0.0,1.8805555555555555,0
6,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,2.7769230769230773,0
40,11.571428571428573,0.0,0,28,63.3,0,7.8,0.0,1.416923076923077,0
96,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,1.416923076923077,0
76,11.571428571428573,0.0,0,28,63.3,0,7.8,0.0,0.48823529411764705,0
220,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,0.48823529411764705,0
27,11.571428571428573,0.0,0,28,63.3,0,7.8,0.0,0.2651011598273262,0
1,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,1.8805555555555555,0
8,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,2.7769230769230773,0
1,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,2.1,0
2,11.571428571428573,0.0,0,28,63.3,1,7.8,0.0,1.8805555555555555,0
9,11.571428571428573,0.0,0,28,63.3,0,7.8,0.0,1.8805555555555555,0
244,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0,1.8805555555555555,0
338,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,1.8805555555555555,0
3,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,1.416923076923077,0
30,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0,2.1,0
32,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,2.1,0
11,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0,2.5269230769230773,0
11,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,2.5269230769230773,0
2,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0,2.1,0
78,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0,1.8805555555555555,0
37,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,1.8805555555555555,0
33,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0018148820326678765,1.8805555555555555,1
45,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0018148820326678765,1.8805555555555555,1
124,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,2.7769230769230773,0
79,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0,2.5269230769230773,0
5,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,2.5269230769230773,0
2,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0,2.1,0
1,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,2.1,0
5,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0,1.8805555555555555,0
2,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,1.8805555555555555,0
7,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0,2.7769230769230773,0
9,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,2.7769230769230773,0
44,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0,1.416923076923077,0
171,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,1.416923076923077,0
75,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0,0.48823529411764705,0
234,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,0.48823529411764705,0
6,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,0.2651011598273262,0
4,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,1.8805555555555555,0
17,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0,2.7769230769230773,0
75,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0018148820326678765,2.7769230769230773,1
87,10.428571428571429,0.0,0,28,64.2,0,4.0,0.0,2.1,0
63,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0018148820326678765,2.1,1
10,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,1.8805555555555555,0
39,10.428571428571429,0.0,0,28,64.2,1,4.0,0.0,1.8805555555555555,0
34,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,1.8805555555555555,0
6,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0,1.416923076923077,0
18,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,1.416923076923077,0
1,20.285714285714285,0.0,1,29,70.5,0,13.3,0.0,1.416923076923077,0
16,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0,2.1,0
10,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,2.1,0
26,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0,2.5269230769230773,0
19,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,2.5269230769230773,0
2,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0,2.1,0
3,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,2.1,0
7,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0018148820326678765,1.8805555555555555,1
106,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0018148820326678765,1.8805555555555555,1
139,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,1.8805555555555555,0
46,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0,2.7769230769230773,0
53,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,2.7769230769230773,0
23,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0018148820326678765,2.5269230769230773,1
20,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,2.5269230769230773,0
1,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,2.1,0
2,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0,1.8805555555555555,0
4,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,1.8805555555555555,0
23,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0,2.7769230769230773,0
64,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,2.7769230769230773,0
2,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,1.416923076923077,0
280,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0018148820326678765,0.48823529411764705,1
212,20.285714285714285,0.0,0,29,70.5,1,13.3,0.003629764065335753,0.48823529411764705,1
4,20.285714285714285,0.0,1,29,70.5,0,13.3,0.0,0.48823529411764705,0
2,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,0.2651011598273262,0
1,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0,1.8805555555555555,0
1,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,1.8805555555555555,0
54,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0018148820326678765,2.7769230769230773,1
69,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0018148820326678765,2.7769230769230773,1
23,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0,2.1,0
44,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,2.1,0
25,20.285714285714285,0.0,0,29,70.5,0,13.3,0.0,1.8805555555555555,0
8,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,1.8805555555555555,0
2,20.285714285714285,0.0,0,29,70.5,1,13.3,0.0,1.8805555555555555,0
3,7.428571428571429,0.0,0,30,59.2,0,4.1,0.0,1.8805555555555555,0
21,7.428571428571429,0.0,0,30,59.2,1,4.1,0.0,1.8805555555555555,0
4,7.428571428571429,0.0,1,30,59.2,0,4.1,0.0,1.8805555555555555,0
5,7.428571428571429,0.0,0,30,59.2,0,4.1,0.0,1.416923076923077,0
4,7.428571428571429,0.0,0,30,59.2,1,4.1,0.0,1.416923076923077,0
5,7.428571428571429,0.0,0,30,59.2,0,4.1,0.0,2.1,0
3,7.428571428571429,0.0,0,30,59.2,1,4.1,0.0,2.1,0
26,7.428571428571429,0.0,0,30,59.2,0,4.1,0.0,2.5269230769230773,0
8,7.428571428571429,0.0,0,30,59.2,1,4.1,0.0,2.5269230769230773,0
5,7.428571428571429,0.0,0,30,59.2,0,4.1,0.0,2.1,0
3,7.428571428571429,0.0,0,30,59.2,1,4.1,0.0,2.1,0
16,7.428571428571429,0.0,0,30,59.2,1,4.1,0.0,1.8805555555555555,0
49,7.428571428571429,0.0,0,30,59.2,0,4.1,0.0,1.8805555555555555,0
